"Text" "Searched_Term" "Lemma" "Sentence" "Lemma_Length" "Lemma_Perc"
"146" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Seriality-1.txt" "top" 1251 "Patten, The Fight at the Top of the Tree: Vanity Fair vs." 1765 70.8781869688385
"147" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Seriality-2.txt" "up" 212 "As scholars take up seriality as a lens on past and present, compar-                 isons between Charles Dickenss Bleak House (185253) and David                 Simons The Wire (200208) have crossed from classrooms and confer-                 ences to watercoolers and The Atlantic Monthly.6 We are reminded that                 the format of twenty monthly parts which came into being when                 Dickens persuaded Chapman and Hall to expand a series of sketches                 into what became The Pickwick Papers (183637), was not only a formida-                 ble profit-making machine." 1727 12.2756224667053
"148" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Seriality.txt" "up" 368 "46, N O. 3/4                       has been the serial novel.2 These investigations consider how the serial                       novel, broken up in time and space with fixed pauses between published                       installments, shapes both reading and writing practices.3                               A few years ago I taught a graduate seminar titled Seriality in which                       we pursued this topic in Victorian culture from kaleidoscopic perspectives:                       M." 1708 21.5456674473068
"149" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Seriality.txt" "up" 946 "Univ of Michigan Law Library, on 25 Sep 2018 at 20:49:56, subject to the Cambridge Core terms of use, available at   https://www.cambridge.org/core/terms. https://doi.org/10.1017/S1060150318001055                                                                                                                 SERIALITY               867                 Scenes of Clerical Life and in the unserialized Adam Bede and The Mill on the                 Floss, encourage this transferential reading pattern.7 Take this reflexive                 moment from the second segment of Amos Barton published in                 Blackwoods Edinburgh Magazine in February 1857: As it is, you can, if                 you please, decline to pursue my story farther; and you will easily find                 reading more to your taste, since I learn from newspapers that many                 remarkable novels, full of striking situations, thrilling incidents, and elo-                 quent writing have appeared only within the last season.8 Eliot lines up                 the series of worlds here, my story and reading more to your taste that                 appears in the daily pages of other publications, and the emotional                 promise of those earlier thrilling incidents or striking situations                 might cast a stronger force on the present ordinary realism." 1708 55.3864168618267
"150" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Seriality.txt" "down" 1061 "This seriality of transference also structures Charles Dickenss                 double-narrated part-issue serial Bleak House, where the third-person nar-                 rator declares at the start of the final chapter of the second installment:                 While Esther sleeps, and while Esther wakes, it is still wet weather down                 at the place in Lincolnshire.9 This narrator functions like a looming con-                 sciousness outside Esther and gestures to a realm that exists whether she                 is unconscious or awake, and yet this narrating voice complements the                 story Esther tells." 1708 62.1194379391101
"151" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Seriality.txt" "up" 1363 "46, N O. 3/4                       suggest, and deserves more critical attention as we open up more ways of                       reading Victorian literature and culture that bring together print culture                       with theories of narrative, character, and literary forms." 1708 79.8009367681499
"152" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Sexuality.txt" "up" 1588 "Tucker explored Romantic and Victorian gen-                 dering of soul nearly two decades ago, they opened up the concept and   Downloaded from https://www.cambridge.org/core." 1628 97.5429975429975
"153" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Soul.txt" "up" 270 "Tucker explored Romantic and Victorian gen-                 dering of soul nearly two decades ago, they opened up the concept and   Downloaded from https://www.cambridge.org/core." 1570 17.1974522292994
"154" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Sound.txt" "strang" 1155 "Her horse Prince is killed as she                       sleeps, and she is startled awake by a hollow groan, unlike anything                       she had ever heard in her life.13 A slight creak alerts her to the pres-                       ence of sleep-walking Angel, and strange sounds . . . sometimes . . . a                       palpitation, sometimes a flutter; sometimes . . . a sort of gasp or gurgle                       betray the bloodied pheasants dying near her as she sleeps outdoors.14                       Both Tesss rapist, Alec, and her intolerant husband, Angel, can be                       heard when they are not seen: Alec, through a rustling of the branches;                       and Angel, through a splashing.15 Scenes in which characters can hear                       but not see convey the terrifying predicament in which one senses dan-                       ger but doesnt know what or where it is." 1595 72.4137931034483
"155" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Stupidity.txt" "strang" 383 "Like the concept of                       genius, stupidity is a term possessing rather more evaluative purpose                       than precise semantic content; like genius, it refers to both character                       and aptitude while remaining both hugely overdetermined [and]                       strangely underspecified in its actual applications.2 It is everywhere, yet                       we cannot precisely define it." 2035 18.8206388206388
"156" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Sustainability.txt" "down" 1853 "The quantity is immense which is carried                        down by the drains in London to the River Thames, serving no other                        purpose than to pollute its waters. . . ." 2472 74.9595469255663
"157" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Technology.txt" "strang" 622 "The technological systems that altered patterns of economic                 and daily life for wealthy nations in the nineteenth and early twentieth                 centuriessuch systems as railroads, electric power, and aviationfre-                 quently achieved, in their scale, power, and strangeness, a form of the                 sublime.6 Yet, how can technological instruments designed by human                 beings and under human command stir the feelings of terror and lack                 of control Burke holds as requisite for sublimity?" 2452 25.3670473083197
"158" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Technology.txt" "up" 2237 "It is present rather in the sense that I have a potential to travel up to                         Glasgow right now, which is hardly some kind of secret structure of my                         being." 2452 91.231647634584
"159" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Technology.txt" "strang" 2303 "It seems strange when                 you remember that teleologyderived from the Greek world t<U+03AD><U+03BB><U+03BF><U+03C2>,                 end or purposesimply means interpreting things in relation to                 their possible goal or outcome." 2452 93.9233278955954
"160" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Teleology.txt" "up" 186 "It is present rather in the sense that I have a potential to travel up to                         Glasgow right now, which is hardly some kind of secret structure of my                         being." 2207 8.42772995015859
"161" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Teleology.txt" "strang" 252 "It seems strange when                 you remember that teleologyderived from the Greek world t<U+03AD><U+03BB><U+03BF><U+03C2>,                 end or purposesimply means interpreting things in relation to                 their possible goal or outcome." 2207 11.4182147711826
"162" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Theatricality.txt" "up" 986 "Dickens famously reasons in Chapter 17 that his novel is coun-                 terintuitively all the more realistic for being like a melodrama (the nine-                 teenth centurys most popular dramatic form): we do not register the                 melodrama of real life, he declares, because we are the busy actors                 instead of passive lookers-on.16 In addition to Dickenss seizing a theat-                 rical genre to structure this particular novel, his writing practice in gene-                 ral emanated from performance: Mamie Dickens recounted her fathers                 acting in front of a mirror as he wrote, cracking up and jotting down                 whatever came next.17 David Kurnick argues that for certain Victorian                 novelists, such as Henry James and George Eliot, theater is a condition                 of the text; had they not once been immersed in theatrical writing and                 experience, they would never have written fiction.18 I argue that for some                 Victorian novelistsand Dickens is an excellent examplenot only the-                 ater but also musical theater is a necessary condition of the text." 1999 49.3246623311656
"163" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Theatricality.txt" "down" 989 "Dickens famously reasons in Chapter 17 that his novel is coun-                 terintuitively all the more realistic for being like a melodrama (the nine-                 teenth centurys most popular dramatic form): we do not register the                 melodrama of real life, he declares, because we are the busy actors                 instead of passive lookers-on.16 In addition to Dickenss seizing a theat-                 rical genre to structure this particular novel, his writing practice in gene-                 ral emanated from performance: Mamie Dickens recounted her fathers                 acting in front of a mirror as he wrote, cracking up and jotting down                 whatever came next.17 David Kurnick argues that for certain Victorian                 novelists, such as Henry James and George Eliot, theater is a condition                 of the text; had they not once been immersed in theatrical writing and                 experience, they would never have written fiction.18 I argue that for some                 Victorian novelistsand Dickens is an excellent examplenot only the-                 ater but also musical theater is a necessary condition of the text." 1999 49.4747373686843
"164" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Theatricality.txt" "up" 1252 "Crisparkle sings                 Tell me, Shepherds,20 a song repeatedly identified in nineteenth-                 century musical literature as a glee.21 Glee clubs began near London                 with Harrows Glee Club (17871857), proliferating internationally and                 flourishing throughout the nineteenth century.22 Glee not only picks up                 on this still widespread and largely Victorian phenomenon, but also by                 alternating comedy, pathos, and song, each episode inherits much of                 its dramatic structure from Victorian melodrama." 1999 62.6313156578289
"165" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Transatlanticism.txt" "up" 819 "Language study going back to secondary school (Latin, for instance,                 being a transnational force from classical through medieval times, and                 beyond; French coming later but having its own border-crossing history)                 set me up to question national frameworks." 3196 25.6257822277847
"166" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Transatlanticism.txt" "up" 990 "Thus, I embrace configurations like transatlanti-                 cism, which conjure up a ready mapping for audiences." 3196 30.9762202753442
"167" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Transatlanticism.txt" "up" 2462 "Viewing the Atlantic World through a transatlantic lens opens up                 horizontal, rather than vertical, space for exploration." 3196 77.0337922403004
"168" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Transimperial.txt" "up" 501 "Indeed, they have opened up                       important pathways in Victorian scholarship." 1715 29.2128279883382
"169" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Visuality-1.txt" "up" 1205 "Yet her agony upon the stool                 is mitigated by the solidarity offered by her fellow schoolgirls, in a passage                 that plays out as an interweaving of gazes, feelings, sensations, and pas-                 sionate visual metaphors:                         What my sensations were no language can describe; but just as they all rose,                         stifling my breath and constricting my throat, a girl came up and passed me:                         in passing, she lifted her eyes." 2243 53.7226928221132
"170" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Visuality-1.txt" "strang" 1217 "What a strange light inspired them!" 2243 54.2576905929559
"171" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Visuality-1.txt" "up" 1236 "How the new feeling bore                         me up!" 2243 55.10477039679
"172" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Visuality-1.txt" "up" 1263 "I mastered the rising hysteria, lifted up                         my head, and took a firm stand on the stool." 2243 56.3085153811859
"173" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Visuality-1.txt" "up" 1331 "I remember it now, and I know that it was the effluence of fine intel-                         lect, of true courage; it lit up her marked lineaments, her thin face, her   Downloaded from https://www.cambridge.org/core." 2243 59.3401694159608
"174" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Visuality-1.txt" "strang" 1533 "The strange light of a girls eyes produces an                       extraordinary sensation in Janes body." 2243 68.3459652251449
"175" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/Visuality-2.txt" "up" 1390 "3/4                       Media Aesthetics: The Gaze of the Flneur and Nineteenth-Century Media                       (2015).10 It is probably too early to tell if this will become a major shift in                       scholarship on visuality but it has the potential to address some of the the-                       oretical challenges thrown up by our existing body of research." 2132 65.1969981238274
"176" "C:/Users/Nick/Desktop/RR-Recreational-Reckoning-Main/Processed-Texts-2018-11-15/War.txt" "down" 87 "Factoring in less tra-                 ditionally defined but nevertheless organized collective hostile engage-                 ments in defense or pursuance of Britains perceived interests, one                 would strain in scanning the full stretch of the Victorian timeline to                 spot the days when arms were laid down." 1288 6.75465838509317
